latitude;longitude;population
43,1706;-70,622;2462
40,0802;-102,2284;2461
40,2417;-76,0608;2460
44,8868;-93,8904;2460
39,9151;-74,5654;2460
42,0764;-70,6613;2460
30,1123;-92,071;2459
31,1693;-83,4405;2459
43,4162;-85,8031;2458
42,1487;-70,7315;2458
40,1585;-74,3227;2457
35,9461;-106,0719;2456
36,247;-83,8057;2455
44,1198;-93,7096;2455
30,454;-86,9036;2455
36,6524;-119,7908;2454
36,2566;-85,943;2454
44,9942;-93,2026;2454
44,7669;-121,2898;2453
31,8003;-81,419;2453
41,3415;-73,9846;2453
38,6617;-96,4909;2452
35,6513;-88,1231;2452
34,2625;-110,1424;2452
42,7905;-83,8356;2451
40,868;-76,5492;2451
43,1851;-84,12;2450
30,7985;-81,5628;2449
45,1381;-93,1714;2448
29,9555;-91,2073;2447
32,6401;-114,2152;2447
35,3928;-82,4119;2447
41,5048;-88,1248;2446
43,4715;-87,949;2446
40,0839;-75,1106;2446
37,984;-75,8512;2445
35,048;-120,576;2444
42,7468;-84,5926;2444
37,9042;-90,6168;2443
37,0019;-93,0843;2442
39,0406;-90,1408;2440
43,2316;-76,2961;2440
33,164;-101,7949;2439
38,0333;-120,4096;2439
36,2341;-75,8785;2438
33,8331;-86,2698;2438
22,0551;-159,3401;2438
36,421;-79,9675;2438
32,6937;-97,1567;2437
31,2;-97,3019;2437
38,9447;-77,5307;2437
28,8718;-96,7959;2435
35,5538;-80,407;2434
40,2237;-79,6086;2433
43,5682;-87,8243;2433
41,3682;-96,1616;2432
45,3785;-94,7216;2432
39,9071;-105,3799;2431
40,582;-102,2975;2430
36,0638;-91,882;2430
40,8262;-79,9152;2430
37,3571;-118,4542;2430
41,4441;-72,1249;2429
39,4361;-94,2152;2429
30,8906;-88,0132;2428
38,227;-86,8631;2428
32,0965;-88,2108;2428
39,2502;-80,3054;2428
44,6083;-94,0768;2428
39,8241;-120,4733;2427
40,0143;-89,8452;2426
47,0584;-123,2723;2426
28,3363;-82,2588;2426
27,6659;-98,0967;2424
40,3268;-74,4458;2423
32,4998;-88,2938;2423
44,8107;-95,5376;2423
36,2218;-91,7396;2423
29,9516;-91,9916;2422
31,9202;-111,8775;2422
33,7278;-111,674;2422
39,2366;-94,6958;2422
40,0188;-79,8912;2422
38,0695;-103,2236;2421
38,3378;-87,3493;2421
33,1781;-97,291;2421
36,0242;-78,4816;2421
41,8954;-92,2751;2421
29,7649;-94,6787;2420
38,9531;-84,8544;2420
33,2398;-87,3277;2420
26,1569;-98,0213;2419
38,2689;-85,5364;2419
43,0797;-96,7803;2419
25,8095;-80,2974;2419
39,8645;-88,16;2418
32,7014;-87,595;2417
35,2958;-82,4913;2417
29,8167;-94,3807;2416
37,3212;-91,961;2416
48,0069;-119,6726;2416
40,8863;-73,4138;2416
38,1591;-78,4156;2415
42,6241;-88,2879;2415
41,7287;-89,3685;2413
18,0719;-66,7459;2412
39,4319;-84,5399;2411
40,6499;-111,2723;2411
38,7196;-87,872;2411
42,2055;-84,5551;2410
34,9015;-84,9645;2410
36,6807;-108,0433;2410
47,3146;-116,5723;2410
29,8596;-95,134;2410
33,6171;-86,2042;2409
41,6187;-87,1257;2409
40,1178;-80,0044;2409
41,2138;-98,4596;2408
34,071;-112,122;2408
31,1656;-92,5098;2406
32,341;-81,4224;2405
35,783;-89,1168;2405
41,6965;-73,8989;2405
33,3684;-86,5346;2404
39,9748;-85,8157;2404
39,4632;-76,212;2403
39,9359;-74,17;2402
44,3493;-87,8313;2400
19,557;-155,0142;2400
33,4707;-94,2842;2400
39,8112;-82,8155;2400
37,1476;-80,5567;2400
41,0657;-76,2208;2400
39,9165;-120,9189;2399
38,4651;-75,5553;2398
39,9618;-89,7217;2398
42,4127;-88,127;2398
40,5076;-81,6409;2398
32,7509;-97,7001;2396
35,0922;-118,6586;2396
36,4696;-81,8049;2396
41,3666;-74,6997;2396
37,9859;-100,9936;2395
30,4755;-97,9296;2395
30,1611;-91,1495;2394
39,307;-77,4692;2394
37,8683;-109,338;2393
35,7456;-90,5546;2392
30,7395;-87,7943;2392
45,7524;-122,5615;2390
33,426;-86,9261;2390
36,9824;-82,992;2390
38,9878;-93,5683;2390
39,1266;-122,8525;2389
42,3981;-94,6289;2389
34,548;-85,3114;2389
35,8203;-90,4547;2389
30,0266;-98,1115;2389
39,8515;-75,1988;2389
45,9348;-90,4464;2389
37,7903;-87,0265;2388
41,31;-75,9281;2388
38,4835;-105,224;2387
32,6907;-93,7401;2386
31,9564;-99,9292;2386
26,1218;-97,1703;2386
35,6387;-117,7668;2385
41,7758;-78,016;2384
41,6191;-74,5902;2384
35,0529;-93,3902;2384
40,0861;-108,7795;2382
40,2367;-75,6599;2381
37,7855;-120,8009;2381
35,9163;-82,2977;2380
37,6353;-97,7797;2380
32,5433;-90,3141;2380
33,4;-110,8153;2380
35,3235;-87,7593;2379
36,3412;-94,0602;2379
35,2283;-80,3339;2379
41,9396;-86,5652;2378
40,5856;-75,5438;2377
36,4044;-86,7681;2376
38,7117;-76,6055;2376
41,9566;-74,0018;2375
47,9658;-116,8699;2375
33,8328;-81,8051;2375
35,1949;-107,8946;2375
38,6983;-91,4342;2374
37,2313;-77,4679;2374
30,9876;-97,3531;2374
39,978;-76,7308;2374
39,3901;-77,3513;2373
28,456;-81,4465;2371
33,1761;-90,8529;2371
36,8009;-81,6832;2371
29,6;-98,0439;2371
35,1293;-119,4575;2370
37,3144;-81,258;2369
38,4115;-78,727;2368
41,4572;-70,607;2367
36,2323;-89,7475;2367
40,719;-116,1081;2366
34,9496;-85,7243;2366
39,7935;-76,7307;2364
32,1727;-96,0163;2364
41,0336;-74,3828;2363
34,2335;-97,4867;2361
35,4375;-120,8846;2361
34,2329;-95,6229;2361
35,4251;-108,2012;2361
40,1254;-76,5697;2361
42,8132;-89,6337;2360
39,2782;-77,5291;2360
38,1729;-75,3903;2359
36,4762;-93,7343;2358
44,777;-94,9971;2358
41,9862;-73,9893;2357
36,1807;-83,7933;2357
32,2803;-96,1725;2356
42,0639;-76,1567;2356
28,0111;-82,7523;2356
35,755;-81,4971;2355
37,1738;-85,9146;2353
40,605;-73,6437;2353
30,4855;-92,6009;2353
31,087;-91,0655;2352
44,0482;-94,4199;2352
40,2056;-88,3725;2350
35,0512;-89,6091;2350
38,362;-76,4372;2350
39,913;-95,7913;2349
27,3037;-81,371;2349
37,7512;-106,1105;2349
45,7354;-121,8219;2349
42,0508;-76,1198;2348
29,7675;-90,7697;2347
42,3137;-92,1913;2347
18,0491;-66,5517;2347
39,1968;-78,3465;2347
33,6408;-85,1803;2346
46,9994;-122,392;2346
36,804;-108,0876;2346
44,0141;-103,3146;2346
39,3265;-75,0305;2346
40,8081;-72,6457;2344
36,9893;-85,0662;2343
37,3654;-84,3401;2342
38,6162;-89,6087;2342
40,2697;-76,1218;2341
31,1173;-90,1445;2341
33,359;-86,7492;2341
30,6578;-93,9001;2340
43,1894;-96,1342;2340
29,8162;-90,4746;2340
45,2945;-123,1753;2339
36,7998;-78,461;2339
39,35;-84,123;2338
47,8563;-121,6921;2338
39,0261;-86,9374;2337
29,0572;-82,4289;2337
18,1744;-65,8526;2336
35,8962;-106,0105;2336
32,9609;-97,3387;2336
31,952;-97,3192;2336
40,419;-74,0599;2336
32,2716;-93,8099;2334
26,8555;-80,0864;2334
35,2564;-88,3862;2334
40,5102;-75,3915;2332
39,0432;-77,5254;2332
40,3755;-75,924;2332
43,1065;-76,2095;2331
37,9603;-76,761;2330
35,9096;-100,3838;2330
34,7947;-91,7361;2329
32,1857;-96,8867;2329
40,3189;-80,5825;2329
39,3923;-80,2989;2328
37,8735;-122,4662;2327
33,8285;-117,1233;2327
45,8943;-106,628;2327
33,0564;-110,9074;2327
18,2447;-65,6662;2327
38,2475;-93,3708;2326
40,1126;-77,1854;2325
32,4339;-89,1092;2325
33,1237;-88,1593;2325
41,5855;-80,4795;2325
29,081;-95,6372;2325
35,407;-78,6684;2324
39,9888;-76,0212;2324
35,101;-107,8899;2322
26,1406;-80,181;2322
39,7631;-81,1169;2321
35,5251;-90,4252;2321
45,1933;-109,2501;2321
40,1401;-74,8107;2321
29,7799;-95,5193;2320
36,9275;-121,8444;2320
35,5765;-118,4764;2320
37,4143;-88,8871;2319
29,0413;-96,511;2318
26,6586;-80,1075;2318
30,491;-95,0021;2318
41,6394;-70,6251;2318
43,653;-90,8584;2318
37,5812;-81,3855;2317
32,7684;-79,8355;2317
41,2811;-72,4424;2317
36,4745;-82,8593;2316
40,9459;-76,6461;2316
39,8772;-79,7314;2315
32,1108;-95,4212;2315
41,4118;-88,1345;2315
46,2116;-119,9938;2314
40,8197;-75,9161;2314
34,0004;-77,9076;2313
36,3619;-105,6016;2313
42,3018;-91,0048;2312
39,1855;-84,4891;2312
44,0168;-84,808;2311
39,769;-82,0956;2311
34,5462;-80,5873;2311
44,5605;-90,5906;2311
31,7182;-85,8178;2309
42,6126;-88,4858;2309
31,5664;-85,2528;2309
40,9222;-72,3533;2308
37,861;-92,3993;2307
33,8913;-116,3551;2307
37,2599;-85,4962;2307
30,7074;-101,206;2306
34,2861;-83,1106;2305
26,2545;-81,7861;2304
41,9785;-84,6656;2304
34,6665;-79,5447;2304
41,2361;-73,6964;2304
42,727;-110,9315;2303
40,3777;-74,4238;2302
36,9349;-94,8615;2302
40,5015;-74,5349;2302
32,7954;-95,4436;2301
40,6877;-89,6731;2300
34,7365;-79,3527;2300
40,3487;-74,4637;2300
46,369;-94,8019;2299
33,9408;-91,8399;2299
38,5376;-76,7748;2299
37,5816;-79,0509;2299
41,802;-80,0598;2297
36,16;-88,8036;2297
37,0709;-94,4567;2297
41,9943;-91,8585;2296
26,2346;-97,5818;2295
38,117;-85,3722;2295
47,5371;-116,142;2294
39,3031;-87,9897;2294
35,6881;-84,8622;2294
34,5648;-83,5424;2293
41,4913;-78,6791;2293
35,3572;-95,5047;2293
39,8902;-79,968;2293
42,719;-73,75;2292
39,4767;-121,5439;2291
18,3391;-65,8943;2291
35,605;-92,2659;2291
36,6313;-79,9515;2291
39,8131;-75,4165;2290
31,097;-93,2767;2290
40,8271;-74,2798;2290
37,1588;-98,0418;2290
20,0776;-155,4644;2290
45,0784;-123,4848;2287
32,9667;-93,1376;2287
37,5589;-83,3783;2286
29,4749;-98,4866;2286
31,6999;-90,3961;2286
42,6048;-72,0771;2286
36,4931;-88,8835;2285
35,9905;-96,5977;2285
45,8611;-123,1834;2285
39,5644;-94,4615;2284
40,6201;-93,9308;2284
38,6268;-75,864;2284
35,9442;-96,0529;2284
39,9153;-79,7212;2283
39,1755;-84,2275;2282
40,2783;-79,5473;2282
42,8195;-84,232;2281
39,4023;-81,1951;2281
21,9031;-159,4611;2281
34,3612;-98,3568;2281
17,994;-66,0833;2280
44,2838;-73,9853;2280
33,4647;-96,7646;2279
33,5435;-89,2765;2279
40,1707;-74,0376;2279
34,4447;-88,6641;2279
39,8333;-74,9657;2278
43,7427;-93,7281;2278
26,7645;-82,0507;2278
34,8775;-83,4027;2277
40,5031;-75,7023;2277
38,7156;-76,673;2277
43,1773;-83,7355;2275
40,8249;-77,885;2275
43,6007;-83,1767;2274
36,918;-94,2607;2274
21,6793;-157,9473;2274
33,1831;-90,2232;2274
29,8825;-90,3935;2274
33,7464;-86,8042;2273
30,4088;-98,0452;2273
40,9167;-77,6908;2273
41,2642;-73,9468;2272
40,3017;-121,2339;2271
45,4654;-94,3218;2271
31,6469;-89,5669;2270
39,0293;-75,5202;2270
35,4449;-78,4159;2269
33,6226;-116,2126;2269
45,41;-92,6266;2268
48,389;-122,2435;2267
35,7127;-118,4731;2267
18,4367;-66,3579;2266
42,4639;-88,3093;2266
36,6906;-85,1353;2264
39,2283;-74,8096;2264
45,316;-91,6532;2264
40,3701;-80,2324;2263
29,2342;-98,795;2262
28,2603;-81,4525;2262
36,9399;-107,0049;2261
25,0188;-80,5132;2261
42,1483;-84,0346;2261
34,8086;-78,9751;2261
36,4589;-82,2768;2261
45,2334;-94,0063;2260
59,7703;-151,7052;2260
40,2022;-89,6974;2260
32,1148;-103,19;2258
30,6361;-90,5056;2258
39,9733;-81,5459;2258
39,7869;-76,9921;2258
39,7896;-74,1926;2257
32,4303;-88,646;2257
44,9025;-93,5663;2257
41,8148;-78,2769;2257
28,3805;-80,7075;2257
33,9094;-81,1375;2256
29,4197;-98,2047;2256
44,9152;-89,6144;2256
46,954;-123,7726;2255
21,9087;-159,5802;2255
36,7594;-83,0299;2254
31,2926;-85,3353;2254
44,8725;-98,5187;2253
41,6724;-70,0641;2252
41,2984;-90,1907;2251
32,1834;-82,5959;2251
42,978;-76,1417;2251
40,4084;-75,9225;2251
39,6008;-74,2123;2250
36,7899;-81,7726;2249
47,3863;-122,8386;2249
39,5461;-86,3703;2248
41,0111;-80,3792;2248
40,5035;-121,86;2248
40,1576;-76,9839;2246
44,0465;-96,5983;2246
30,8503;-93,7536;2246
40,7202;-73,6854;2244
41,0814;-74,175;2243
37,9999;-97,5102;2243
39,896;-79,6976;2243
38,337;-76,4604;2242
21,9141;-159,5874;2242
40,4218;-74,589;2241
48,1015;-119,7762;2241
39,0269;-77,0736;2241
39,2862;-86,7725;2240
37,8261;-96,289;2239
24,6745;-81,4986;2238
40,5253;-89,4888;2237
37,4241;-95,6848;2236
41,7221;-111,8193;2236
40,0598;-75,679;2235
40,9436;-75,439;2235
40,6385;-105,1445;2233
39,3092;-78,3245;2233
45,8694;-84,7258;2233
34,114;-86,1191;2232
26,5836;-80,1014;2232
41,2299;-80,5269;2232
33,0989;-79,9606;2232
39,0566;-88,7477;2231
42,9798;-110,9617;2231
29,9586;-92,0371;2231
41,0989;-72,3734;2230
31,8823;-85,4605;2230
32,7538;-81,2412;2230
41,7732;-72,3299;2230
39,0938;-120,9532;2230
26,68;-82,1409;2230
30,4866;-89,6997;2229
38,6615;-86,4517;2228
38,6838;-84,6005;2227
27,3318;-99,5028;2226
33,8101;-90,5304;2225
40,6054;-88,9891;2225
26,2837;-80,0796;2225
38,3574;-98,5837;2225
41,9494;-88,2584;2225
45,5216;-123,8858;2224
41,8133;-72,6954;2224
42,0606;-73,9522;2224
41,7932;-70,6389;2223
40,6598;-75,1571;2223
41,7524;-124,1594;2222
40,4274;-83,2951;2222
40,2319;-76,819;2220
42,1899;-112,2497;2219
41,3172;-87,0266;2219
21,4756;-158,0352;2219
40,6969;-122,8225;2218
29,5241;-96,0622;2218
42,8624;-97,8964;2216
34,6656;-83,0911;2215
30,1042;-92,1211;2215
41,0769;-74,5973;2215
30,4126;-88,2611;2215
31,4363;-83,5084;2215
41,1096;-83,9674;2215
41,8378;-85,665;2214
41,0079;-91,1636;2214
37,8509;-81,9857;2213
39,7913;-75,1486;2213
42,8474;-73,7838;2213
34,495;-83,0975;2212
41,2083;-80,5378;2212
38,2844;-78,9125;2212
20,9062;-156,3677;2211
39,6599;-83,7424;2211
41,2907;-73,8357;2211
33,6624;-101,6838;2211
41,9314;-83,3294;2211
41,5151;-71,7201;2209
45,2089;-117,8679;2209
44,219;-70,5113;2208
42,6717;-95,3045;2207
40,617;-87,3185;2207
43,0491;-89,0762;2207
40,5145;-101,6374;2207
36,4625;-83,5669;2207
40,9801;-75,4688;2206
40,373;-75,2041;2206
38,3937;-75,4073;2205
32,3568;-106,8129;2205
39,7512;-99,321;2204
43,9554;-89,8169;2204
40,0239;-76,5312;2204
35,277;-91,6411;2204
36,6343;-80,1985;2204
40,543;-122,4638;2204
33,1641;-87,3534;2203
39,3002;-89,2851;2203
45,2234;-122,5617;2203
39,5211;-86,7995;2201
34,8538;-100,214;2201
40,0595;-85,5423;2201
35,0348;-82,4926;2199
35,9175;-81,1754;2198
44,2737;-84,2362;2198
34,6861;-77,0833;2198
39,6931;-74,2495;2197
39,6568;-81,8467;2197
32,9826;-82,6032;2196
38,9742;-77,1632;2196
40,3108;-78,9327;2196
37,9977;-122,33;2195
35,5241;-83,0636;2195
37,1464;-83,7635;2195
34,8446;-119,1669;2195
39,7677;-89,6785;2194
40,3243;-79,859;2194
30,574;-89,6418;2194
31,4172;-89,5423;2194
40,1378;-75,4983;2194
42,1191;-79,1969;2193
38,2702;-85,6378;2193
41,2472;-78,793;2192
39,7427;-122,011;2191
39,8672;-83,9454;2191
33,8169;-80,3946;2191
39,7167;-92,9473;2190
18,2928;-67,145;2190
39,7151;-83,8847;2190
48,3137;-102,3974;2189
32,5594;-96,7643;2189
34,8741;-85,5096;2188
19,5286;-155,9112;2188
41,357;-73,5267;2187
41,4846;-75,666;2186
44,9435;-90,3174;2186
41,6802;-93,2385;2186
41,9619;-111,8799;2185
36,3868;-79,975;2185
38,3006;-122,6707;2184
41,9575;-72,7919;2184
40,4014;-74,2959;2183
28,9828;-97,5051;2183
37,8895;-87,0542;2183
34,4064;-118,8019;2182
30,5565;-91,9565;2181
36,3252;-84,2199;2181
33,8671;-96,6596;2181
38,7774;-84,904;2180
40,281;-80,6102;2180
39,5742;-86,8653;2180
39,9609;-83,4874;2180
43,1031;-74,7749;2180
37,9309;-86,9027;2180
31,5421;-96,83;2179
36,7114;-105,5935;2179
44,8357;-108,3919;2178
39,9853;-90,7642;2177
42,6812;-96,6805;2177
34,966;-76,94;2176
46,3192;-111,5197;2176
39,4388;-90,402;2176
39,7959;-85,5312;2175
59,055;-158,5378;2175
37,6718;-87,0511;2175
31,2034;-85,3057;2174
40,7867;-84,1995;2174
43,6955;-86,3679;2173
32,8521;-81,0802;2173
44,5234;-121,211;2173
38,0212;-77,9986;2173
32,9073;-90,8769;2172
46,71;-92,3721;2172
32,9227;-97,5189;2172
36,8875;-89,9306;2172
45,4258;-117,2789;2172
34,9688;-92,4224;2172
39,8566;-75,3342;2170
41,728;-84,9396;2170
48,1782;-116,8838;2170
40,2289;-74,9323;2169
41,5711;-87,6187;2169
34,4355;-89,9114;2168
39,6587;-79,9868;2167
36,1037;-87,0565;2167
37,6652;-80,8828;2167
40,0898;-104,621;2167
37,5853;-84,7903;2166
39,693;-92,0396;2165
33,9666;-83,2815;2165
35,8984;-105,9667;2165
26,3638;-98,7748;2164
37,3205;-84,9287;2164
40,2063;-79,9532;2164
42,6036;-90,4318;2163
59,747;-151,2885;2163
38,6459;-78,6709;2162
30,9589;-85,1622;2162
41,7018;-86,4916;2162
34,9328;-81,8763;2161
47,452;-99,1307;2161
33,119;-91,264;2161
40,7804;-89,9662;2159
46,4385;-97,6841;2159
30,748;-99,2288;2158
41,5316;-81,41;2158
37,3592;-78,8276;2157
41,1174;-80,3322;2157
21,1564;-157,0591;2157
30,4171;-89,4322;2156
43,2398;-100,8229;2155
42,4508;-84,4334;2154
36,9941;-121,7892;2154
41,7714;-88,6397;2154
35,0034;-106,0444;2154
40,0132;-78,3666;2154
39,2706;-84,4584;2154
38,0384;-120,234;2154
39,2594;-74,657;2153
37,1183;-82,823;2153
46,5565;-87,4417;2153
41,0207;-81,8671;2153
40,5535;-76,386;2153
46,5262;-93,7056;2153
36,7179;-93,1715;2153
18,3074;-66,4777;2153
18,4029;-66,2492;2153
32,7579;-108,1337;2152
29,2285;-98,6567;2152
34,786;-77,3642;2151
39,8825;-76,7121;2150
39,5637;-77,8875;2150
39,1584;-84,3112;2150
41,2335;-103,6513;2149
40,3495;-76,1391;2149
32,0007;-87,2967;2149
32,145;-95,1229;2148
30,0987;-98,4169;2147
41,2697;-73,7755;2147
31,2477;-82,3677;2146
35,1524;-84,8541;2146
44,4887;-108,0592;2145
42,8498;-92,097;2145
30,5639;-98,2955;2144
39,0726;-89,7277;2144
40,5224;-74,5765;2144
39,3795;-74,6481;2142
43,7364;-87,7795;2142
42,4667;-75,0969;2142
43,4441;-93,216;2142
41,1143;-73,9058;2142
26,2083;-98,3779;2141
39,8808;-76,8641;2141
33,6675;-114,2171;2141
42,3086;-89,3577;2141
30,3107;-104,0255;2141
41,3662;-81,5554;2140
34,5564;-77,3824;2140
40,3208;-74,3862;2140
38,8344;-120,0189;2140
30,3855;-87,5888;2140
40,4451;-75,9684;2139
40,6302;-79,6022;2138
40,127;-83,9644;2138
36,6234;-90,8219;2138
31,7093;-81,7452;2137
34,0325;-98,92;2137
32,8198;-105,978;2137
31,9848;-81,0532;2137
48,1781;-117,0546;2136
38,3766;-88,058;2136
41,4327;-85,0347;2136
40,8402;-72,7285;2136
29,5586;-90,6385;2136
40,7221;-73,7252;2135
46,5875;-94,2983;2135
40,8877;-72,4554;2135
42,4276;-76,4612;2135
40,4237;-91,7187;2134
42,0454;-73,9477;2134
56,3317;-132,0223;2134
40,6129;-80,5628;2134
34,1682;-86,0572;2134
33,0799;-89,8566;2133
44,9107;-90,3159;2132
35,9039;-90,2625;2132
30,8103;-97,6144;2132
42,2624;-90,4318;2132
31,1741;-84,7319;2131
34,7268;-100,5416;2130
32,6157;-80,0613;2130
40,3846;-77,8822;2130
40,2971;-74,3607;2129
42,7824;-85,1374;2129
34,9944;-85,3516;2128
45,7846;-119,2187;2128
40,5455;-86,5225;2128
33,0396;-111,5798;2128
40,7079;-84,3526;2127
30,6298;-84,4135;2127
38,4919;-87,281;2126
36,4319;-84,9341;2126
32,6793;-86,4608;2126
36,9877;-91,962;2125
38,6504;-90,1024;2125
33,0962;-97,0976;2125
46,1397;-98,0871;2125
39,1324;-75,516;2124
35,0669;-82,3695;2122
46,177;-122,9235;2122
28,3854;-81,1709;2122
44,0248;-124,1208;2122
48,3554;-107,8702;2121
37,5327;-95,822;2121
41,5993;-98,9166;2121
38,812;-90,0612;2121
36,3978;-82,1511;2121
41,7222;-73,9333;2120
35,2327;-97,1;2119
34,1334;-79,9408;2119
39,8133;-79,0277;2118
38,9425;-76,8945;2118
39,4004;-79,3812;2117
38,9346;-99,5568;2117
47,1943;-120,9539;2116
35,5029;-78,2492;2116
35,122;-81,5182;2115
42,4519;-89,3986;2115
47,4017;-122,0763;2115
41,1694;-80,6659;2115
32,3438;-108,7021;2114
47,9557;-97,3913;2113
57,745;-152,5442;2113
39,7444;-105,5006;2113
36,5223;-91,5408;2111
40,2287;-76,0809;2111
41,5587;-87,2718;2111
39,5939;-74,8821;2111
39,7468;-81,5127;2110
43,8684;-93,0552;2110
38,6901;-83,6055;2110
40,647;-88,7841;2108
32,1114;-98,5352;2108
30,0688;-90,6285;2108
32,8866;-83,3349;2107
39,0902;-78,223;2107
38,6068;-90,3912;2107
28,878;-80,8347;2107
34,1637;-118,6612;2107
47,8526;-122,1058;2105
40,6674;-80,2411;2105
46,8801;-113,9401;2105
38,0766;-97,3475;2105
37,269;-95,5536;2104
48,8248;-100,4426;2104
38,2141;-121,2675;2104
43,3502;-124,2082;2103
41,6401;-73,2031;2103
47,4982;-97,3264;2102
18,073;-65,8977;2102
27,7569;-80,3991;2101
41,2161;-86,7769;2100
41,7848;-88,4225;2100
40,1898;-75,434;2100
43,0092;-88,4771;2099
41,8283;-97,4568;2098
40,697;-90,0024;2097
40,5308;-97,5974;2097
42,8811;-88,6;2097
39,7584;-76,3684;2097
40,8266;-77,8226;2096
39,8245;-97,6337;2096
34,8299;-90,3208;2096
48,7446;-122,4043;2096
47,5601;-92,1163;2095
35,241;-94,6237;2095
29,4332;-97,1734;2095
42,8159;-95,9727;2095
40,7135;-81,5993;2093
40,6509;-84,1428;2093
32,6888;-92,0603;2093
42,0802;-78,4748;2093
36,1757;-121,1498;2092
40,3509;-86,9622;2092
35,4506;-77,6769;2092
40,0677;-87,708;2091
44,2372;-94,9819;2090
43,5653;-76,1268;2090
43,9883;-92,2321;2090
37,8357;-85,7243;2090
41,718;-94,9284;2089
37,9945;-78,3788;2088
39,66;-86,1171;2088
43,7905;-70,6275;2087
44,7696;-93,7931;2086
35,1994;-83,8262;2086
31,5591;-97,296;2085
43,1201;-76,2873;2085
39,6349;-84,926;2085
36,8751;-81,7642;2085
43,0789;-89,4468;2085
40,8121;-77,816;2085
33,3287;-91,2847;2084
41,5832;-72,8919;2084
18,4342;-66,8861;2084
40,328;-76,4066;2083
41,3867;-74,1419;2083
30,1378;-94,4046;2083
39,8318;-77,9028;2083
36,2965;-82,3106;2082
44,5559;-94,2133;2082
45,3018;-96,4415;2081
41,9334;-72,3812;2080
42,5236;-76,9775;2080
44,0415;-71,1224;2079
43,286;-76,1419;2079
39,3302;-110,9628;2079
27,8293;-82,8277;2078
32,7634;-94,3512;2077
27,9231;-97,2908;2077
30,1811;-95,1551;2077
29,5145;-82,9192;2077
48,9168;-95,3271;2076
45,4235;-84,6236;2076
31,1031;-93,1793;2075
31,0407;-104,8341;2075
35,4071;-80,1184;2075
40,8785;-80,7624;2075
38,6862;-96,8669;2074
40,0647;-105,9194;2074
30,0168;-90,4634;2074
40,3848;-79,8073;2074
39,0218;-122,6593;2074
40,5076;-86,8526;2073
36,9293;-120,0482;2073
40,9768;-81,8999;2072
35,9024;-109,0321;2071
34,8487;-85,8437;2071
36,1894;-95,3374;2071
27,8293;-81,5897;2071
41,5273;-75,5454;2070
32,3001;-87,7926;2070
35,6066;-106,7333;2070
42,2911;-85,4182;2069
41,4398;-75,3478;2069
31,3797;-89,3878;2069
38,0656;-85,7177;2069
42,312;-86,1135;2068
34,1172;-83,4289;2067
33,6167;-96,4126;2067
21,3667;-157,7713;2067
37,94;-101,2585;2066
32,8898;-100,1329;2066
44,8091;-124,0599;2066
27,7542;-82,7285;2066
39,1243;-97,6997;2065
29,8389;-91,5522;2065
37,0937;-81,8601;2065
26,1309;-97,9687;2065
46,877;-96,318;2065
29,9146;-95,0591;2064
45,6176;-106,6134;2064
39,4638;-87,4506;2064
43,1396;-88,5963;2064
33,207;-82,3878;2063
39,1233;-100,8449;2063
36,8952;-108,2003;2063
41,5555;-90,4047;2063
26,0338;-97,6337;2063
18,4455;-67,0669;2063
32,5823;-80,1738;2062
39,3454;-78,7564;2062
45,8271;-91,886;2062
46,0289;-123,9173;2060
46,9018;-119,6205;2060
32,557;-84,2377;2059
63,8723;-145,2158;2059
29,1654;-82,364;2059
34,9614;-110,3274;2058
39,3126;-84,1986;2057
38,8024;-81,3531;2057
40,4851;-107,239;2057
35,2027;-85,1413;2056
35,6705;-109,0639;2056
43,8762;-111,751;2055
37,1012;-121,0157;2055
47,5905;-122,7088;2054
39,8064;-82,0758;2053
43,9901;-95,7576;2053
32,0256;-93,3406;2053
29,3876;-90,2739;2053
38,9948;-82,0643;2053
36,4105;-93,745;2053
39,8674;-75,378;2052
38,5356;-75,1284;2052
33,0504;-96,2279;2051
41,7981;-71,902;2051
30,0351;-90,7226;2051
38,3246;-80,645;2051
39,5783;-75,9812;2050
43,1277;-82,7972;2050
42,879;-88,4697;2050
33,883;-80,5156;2050
40,8541;-73,4755;2050
42,199;-97,5287;2049
32,8663;-82,4014;2049
30,2324;-95,1616;2049
39,9396;-74,2572;2049
31,0385;-82,742;2049
41,9902;-92,5803;2047
39,1523;-74,6976;2047
38,4977;-82,6423;2047
45,615;-123,1071;2047
40,7826;-74,7776;2046
18,364;-66,259;2046
39,838;-96,0696;2045
46,8538;-122,8606;2045
44,0513;-89,1059;2045
40,2242;-75,6418;2045
41,8762;-91,5856;2045
36,1813;-76,4673;2045
35,2354;-91,6708;2044
41,4665;-91,0569;2044
34,2852;-85,9996;2043
43,7668;-103,6006;2043
44,3219;-96,9219;2043
42,9609;-77,135;2042
30,3725;-94,316;2042
36,3043;-82,1948;2042
35,3547;-99,1751;2042
38,3093;-85,527;2042
30,1353;-97,8364;2041
41,2624;-112,0366;2041
47,4653;-121,7493;2041
42,3277;-85,5667;2041
48,2172;-122,6775;2040
29,4374;-81,5173;2040
39,4442;-79,5435;2040
42,8424;-82,8832;2039
40,8922;-73,5967;2039
33,1007;-117,1381;2039
29,7174;-91,0607;2039
41,5202;-83,3619;2039
28,7098;-81,7798;2038
46,5111;-114,0788;2038
